ID,Назва,Бренд,Місто,Область,Адреса,Координати,Послуги,График,Мийка,Кафе,Магазин,Типи_палива,Електрозарядка
494,"WOG #495","WOG","Павлоград","Дніпропетровська","пр. Миру, 114, Павлоград","47.947079, 35.653689","мийка, шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
920,"OKKO #921","OKKO","Сміла","Черкаська","вул. Франка, 69, Сміла","48.249249, 26.747647","мийка, магазин","05:00-21:00",Ні,Ні,Так,"А-95, А-92, А-98",Ні
477,"АВІАС #478","АВІАС","Дніпро","Дніпропетровська","пр. Миру, 17, Дніпро","49.115603, 34.996628","мийка, магазин","07:00-23:00",Ні,Так,Ні,"А-95, А-92, ДП",Ні
396,"WOG #397","WOG","Чорноморськ","Одеська","вул. Центральна, 65, Чорноморськ","45.875658, 28.155369","мийка, магазин","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
340,"WOG #341","WOG","Подільск","Одеська","вул. Центральна, 193, Подільск","46.020916, 28.905883","магазин","05:00-21:00",Так,Так,Так,"А-95, А-92",Ні
227,"OKKO #228","OKKO","Первомайський","Харківська","пр. Миру, 74, Первомайський","49.395869, 36.216030","мийка, кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
496,"Shell #497","Shell","Жовті Води","Дніпропетровська","вул. Шевченка, 75, Жовті Води","48.853502, 35.950386","","06:00-22:00",Так,Ні,Так,"А-95, ДП, А-98, Газ",Ні
819,"Shell #820","Shell","Козятин","Вінницька","пр. Незалежності, 76, Козятин","48.960429, 27.781309","мийка","07:00-23:00",Так,Ні,Так,"А-95, ДП",Ні
1463,"УКРНАФТА #1464","УКРНАФТА","Чернігів","Чернігівська","пр. Незалежності, 9, Чернігів","48.116384, 28.363488","мийка, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП, А-98",Ні
1216,"УКРНАФТА #1217","УКРНАФТА","Івано-Франківськ","Івано-Франківська","вул. Франка, 174, Івано-Франківськ","48.520808, 38.254187","магазин","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
244,"OKKO #245","OKKO","Ізюм","Харківська","вул. Шевченка, 114, Ізюм","50.178905, 36.325354","мийка, магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
468,"SOCAR #469","SOCAR","Кривий Ріг","Дніпропетровська","вул. Шевченка, 112, Кривий Ріг","48.609207, 34.620981","мийка, магазин","06:00-22:00",Так,Ні,Так,"А-95, ДП",Ні
1188,"OKKO #1189","OKKO","Долина","Івано-Франківська","вул. Шевченка, 10, Долина","49.999027, 39.844840","магазин","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1491,"Shell #1492","Shell","Чернігів","Чернігівська","пр. Миру, 141, Чернігів","50.063766, 23.429598","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
387,"WOG #388","WOG","Білгород-Дністровський","Одеська","вул. Центральна, 175, Білгород-Дністровський","47.245084, 30.128463","мийка, кафе, магазин, шиномонтаж","24/7",Так,Так,Ні,"А-95, А-92",Ні
299,"БРСМ #300","БРСМ","Лозова","Харківська","пр. Миру, 148, Лозова","49.044717, 36.454839","магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1447,"УКРНАФТА #1448","УКРНАФТА","Ужгород","Закарпатська","вул. Шевченка, 13, Ужгород","49.244312, 37.060830","мийка, кафе","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1199,"OKKO #1200","OKKO","Надвірна","Івано-Франківська","вул. Шевченка, 76, Надвірна","50.012717, 29.191122","мийка, кафе, магазин","24/7",Так,Ні,Ні,"А-95, А-92, ДП",Ні
546,"OKKO #547","OKKO","Трускавець","Львівська","вул. Центральна, 22, Трускавець","49.405155, 23.034343","мийка, кафе, магазин, шиномонтаж","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
235,"WOG #236","WOG","Балаклія","Харківська","вул. Франка, 104, Балаклія","50.259156, 37.375793","","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
1201,"УКРНАФТА #1202","УКРНАФТА","Долина","Івано-Франківська","пр. Незалежності, 114, Долина","49.287462, 33.647212","мийка, кафе","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
618,"UPG #619","UPG","Трускавець","Львівська","вул. Шевченка, 136, Трускавець","50.002502, 23.997712","кафе, магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
640,"ANP #641","ANP","Енергодар","Запорізька","вул. Шевченка, 117, Енергодар","47.988115, 35.671445","кафе, магазин","06:00-22:00",Ні,Ні,Так,"А-95, ДП",Ні
491,"OKKO #492","OKKO","Кривий Ріг","Дніпропетровська","пр. Незалежності, 140, Кривий Ріг","48.372087, 35.544504","кафе, магазин","05:00-21:00",Так,Ні,Так,"А-95, А-92, А-98",Ні
1602,"Shell #1603","Shell","Сєвєродонецьк","Луганська","вул. Шевченка, 114, Сєвєродонецьк","48.293888, 24.295906","кафе, магазин","06:00-22:00",Так,Ні,Так,"А-95, ДП",Ні
1523,"Shell #1524","Shell","Кіцмань","Чернівецька","вул. Франка, 27, Кіцмань","48.465741, 39.027678","кафе, магазин","24/7",Так,Ні,Ні,"А-95, ДП, А-98, Газ",Ні
1016,"WOG #1017","WOG","Суми","Сумська","пр. Миру, 166, Суми","49.834629, 31.573778","мийка","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1444,"УКРНАФТА #1445","УКРНАФТА","Виноградів","Закарпатська","вул. Центральна, 93, Виноградів","48.486910, 32.152375","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Так
225,"WOG #226","WOG","Ізюм","Харківська","вул. Центральна, 63, Ізюм","49.853641, 36.567182","шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП, А-98",Так
388,"WOG #389","WOG","Одеса","Одеська","пр. Миру, 99, Одеса","46.990221, 29.164630","мийка, кафе","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
564,"УКРНАФТА #565","УКРНАФТА","Дрогобич","Львівська","вул. Центральна, 64, Дрогобич","50.024268, 23.563367","мийка, кафе, шиномонтаж","05:00-21:00",Ні,Так,Так,"А-95, ДП",Ні
287,"OKKO #288","OKKO","Ізюм","Харківська","пр. Незалежності, 139, Ізюм","49.882133, 37.907001","мийка","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
251,"УКРНАФТА #252","УКРНАФТА","Первомайський","Харківська","вул. Франка, 186, Первомайський","50.051428, 35.974126","магазин","06:00-22:00",Ні,Так,Ні,"А-95, А-92, ДП",Ні
348,"УКРНАФТА #349","УКРНАФТА","Чорноморськ","Одеська","пр. Миру, 107, Чорноморськ","47.343631, 29.828290","кафе, магазин","24/7",Так,Так,Так,"А-95, А-92",Ні
1184,"УКРНАФТА #1185","УКРНАФТА","Івано-Франківськ","Івано-Франківська","вул. Шевченка, 114, Івано-Франківськ","50.814208, 34.665007","мийка, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП",Так
1215,"OKKO #1216","OKKO","Коломия","Івано-Франківська","вул. Франка, 178, Коломия","50.104973, 32.616284","мийка, кафе, магазин, шиномонтаж","24/7",Ні,Так,Ні,"А-95, ДП",Так
769,"Shell #770","Shell","Краматорськ","Донецька","пр. Незалежності, 52, Краматорськ","47.431738, 37.422625","мийка, магазин","24/7",Так,Ні,Ні,"А-95, ДП, Газ",Ні
462,"OKKO #463","OKKO","Кривий Ріг","Дніпропетровська","вул. Центральна, 154, Кривий Ріг","47.568812, 35.759809","кафе, магазин","05:00-21:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1599,"SOCAR #1600","SOCAR","Рубіжне","Луганська","пр. Миру, 138, Рубіжне","49.257455, 39.489709","мийка, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, А-98, Газ",Ні
275,"Shell #276","Shell","Лозова","Харківська","вул. Франка, 72, Лозова","49.094689, 36.246360","мийка, кафе, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
1474,"WOG #1475","WOG","Бахмач","Чернігівська","вул. Центральна, 165, Бахмач","48.696836, 34.627388","мийка, кафе, магазин, шиномонтаж","05:00-21:00",Так,Так,Так,"А-95, ДП",Ні
484,"OKKO #485","OKKO","Жовті Води","Дніпропетровська","пр. Миру, 7, Жовті Води","48.398024, 35.640978","мийка, магазин","24/7",Ні,Ні,Ні,"А-95, ДП",Ні
936,"АВІАС #937","АВІАС","Сміла","Черкаська","пр. Незалежності, 51, Сміла","49.433344, 35.924381","мийка, магазин","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1002,"ANP #1003","ANP","Суми","Сумська","пр. Миру, 3, Суми","48.596421, 36.382518","мийка, кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1535,"WOG #1536","WOG","Новодністровськ","Чернівецька","вул. Центральна, 129, Новодністровськ","48.564172, 35.219928","магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
493,"БРСМ #494","БРСМ","Кривий Ріг","Дніпропетровська","пр. Миру, 135, Кривий Ріг","48.389213, 35.516457","мийка","07:00-23:00",Так,Так,Так,"А-95, ДП",Ні
668,"UPG #669","UPG","Василівка","Запорізька","пр. Незалежності, 113, Василівка","47.203817, 36.285467","магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
328,"OKKO #329","OKKO","Одеса","Одеська","вул. Франка, 187, Одеса","47.621915, 28.487540","мийка","24/7",Так,Ні,Так,"А-95, А-92, ДП",Так
790,"Shell #791","Shell","Вінниця","Вінницька","вул. Шевченка, 36, Вінниця","49.369716, 28.338534","мийка, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
861,"OKKO #862","OKKO","Гадяч","Полтавська","вул. Франка, 61, Гадяч","50.036351, 29.686828","мийка","24/7",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
568,"Shell #569","Shell","Самбір","Львівська","вул. Шевченка, 200, Самбір","49.277952, 23.534342","мийка, кафе, магазин","24/7",Ні,Так,Так,"А-95, ДП",Ні
1125,"Shell #1126","Shell","Шепетівка","Хмельницька","пр. Миру, 132, Шепетівка","49.635776, 32.115925","мийка, магазин","24/7",Ні,Так,Так,"А-95, ДП",Ні
898,"UPG #899","UPG","Миргород","Полтавська","вул. Центральна, 28, Миргород","48.472534, 32.143897","мийка, магазин","24/7",Ні,Так,Так,"А-95, ДП",Ні
776,"WOG #777","WOG","Вінниця","Вінницька","вул. Шевченка, 84, Вінниця","49.166132, 29.431252","мийка, кафе, шиномонтаж","05:00-21:00",Ні,Ні,Ні,"А-95, А-92, ДП",Ні
263,"ANP #264","ANP","Лозова","Харківська","вул. Центральна, 153, Лозова","49.345626, 36.277566","мийка, кафе","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
1211,"WOG #1212","WOG","Коломия","Івано-Франківська","вул. Центральна, 26, Коломия","49.525504, 32.443256","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Так
1557,"WOG #1558","WOG","Знам'янка","Кіровоградська","пр. Незалежності, 144, Знам'янка","50.457250, 32.623066","кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
